model,axis,motor,controller,reference,hz,inertia_scale,gravity_ff_scale,nominal_inertia_kg_m2,plant_inertia_kg_m2,required_peak_nm,available_wire_nm,status,reason,samples,evaluation_samples,rms_rad,rms_after_1s_rad,peak_rad,peak_after_1s_rad,peak_request_nm,peak_wire_nm,peak_actuator_nm,saturation_ratio,adapter_clamp_ratio,wire_total_variation_nm,wire_total_variation_nm_per_s,min_angle_rad,max_angle_rad,final_error_rad,joint_min_rad,joint_max_rad,gravity_sin_nm,gravity_cos_nm
dynamicx_standard3,pitch,GM6020,linear,sine,500,1,1,0.00975136641445,0.00975136641445,0.415212660263,0.999970092773,PASS,OK,3000,2500,0.00105975696,0.00115499937,0.00206922713,0.00206922713,0.54871428,0.54869458,0.520894738,0,0,10.4980578,1.7496763,-0.101589727,0.0998581743,-0.000735014297,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,500,1,0.8,0.00975136641445,0.00975136641445,0.415212660263,0.999970092773,PASS,OK,3000,2500,0.00222267969,0.00207024406,0.003158641,0.0029921426,0.51533246,0.515317017,0.50747757,0,0,10.3975181,1.73291968,-0.0989978587,0.103137424,0.00211921506,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,500,1,1,0.00975136641445,0.00975136641445,0.415212660263,0.999970092773,PASS,OK,3000,2500,0.000489443291,0.000529645095,0.00143765187,0.00104247528,0.597859919,0.597811157,0.571217465,0,0,23.7167941,3.95279901,-0.100697665,0.0999497324,-0.000217889095,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,500,1,0.8,0.00975136641445,0.00975136641445,0.415212660263,0.999970092773,PASS,OK,3000,2500,0.00100431719,0.000922941719,0.00146405675,0.00137824023,0.545217454,0.54516687,0.53275177,0,0,23.3584601,3.89307669,-0.099555862,0.101419017,0.00107237684,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,500,2,1,0.00975136641445,0.0195027328289,0.361892836604,0.999970092773,PASS,OK,3000,2500,0.0033295398,0.00115207626,0.0302739736,0.0019082794,0.61298573,0.613007446,0.602035993,0,0,7.0246203,1.17077005,-0.0019082876,0.0302739736,-0.000811569807,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,500,2,0.8,0.00975136641445,0.0195027328289,0.361892836604,0.999970092773,PASS,OK,3000,2500,0.00417571138,0.00210759748,0.0303941057,0.00296393171,0.539166212,0.539196899,0.5319558,0,0,6.79721869,1.13286978,0.00104193779,0.0303968431,0.00214004566,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,500,2,1,0.00975136641445,0.0195027328289,0.361892836604,0.999970092773,PASS,OK,3000,2500,0.0028618393,0.000525661834,0.0302455098,0.000905456305,0.638828635,0.638786865,0.625451054,0,0,10.9591024,1.82651706,-0.000905535371,0.0302481249,-0.000267976248,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,500,2,0.8,0.00975136641445,0.0195027328289,0.361892836604,0.999970092773,PASS,OK,3000,2500,0.00326513944,0.000938070419,0.0303444966,0.00132916785,0.565290689,0.565247681,0.555727416,0,0,10.6832626,1.78054376,0.000405386578,0.0303446255,0.001044258,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,500,2,1,0.00975136641445,0.0195027328289,0.424821699295,0.999970092773,PASS,OK,3000,2500,0.00110585025,0.00116476626,0.0033883802,0.00211468357,0.433681697,0.433636963,0.431994961,0,0,6.50753943,1.0845899,-0.101977996,0.10021474,-0.000828886124,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,500,2,0.8,0.00975136641445,0.0195027328289,0.424821699295,0.999970092773,PASS,OK,3000,2500,0.00224702397,0.00204115744,0.00351818074,0.00306286585,0.462168753,0.462130005,0.452326173,0,0,6.57008844,1.09501474,-0.0993874976,0.103498157,0.00202432724,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,500,2,1,0.00975136641445,0.0195027328289,0.424821699295,0.999970092773,PASS,OK,3000,2500,0.000530332902,0.000530857939,0.00306985709,0.000992552717,0.481978893,0.481939453,0.472653583,0,0,10.3774373,1.72957288,-0.100826424,0.100106247,-0.000260835023,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,500,2,0.8,0.00975136641445,0.0195027328289,0.424821699295,0.999970092773,PASS,OK,3000,2500,0.00102093538,0.000907652305,0.00264643614,0.00138269381,0.524729192,0.524679016,0.510855221,0,0,10.4977864,1.74963107,-0.0996836729,0.101578275,0.00102938474,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,1000,0.5,1,0.00975136641445,0.00487568320722,0.361892836604,0.999970092773,PASS,OK,6000,5000,0.00329034355,0.0014894731,0.0310452161,0.00272059252,0.634804964,0.634852112,0.6091309,0,0,218.029164,36.3381941,-0.00272059252,0.0310483387,-0.00102149287,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,1000,0.5,0.8,0.00975136641445,0.00487568320722,0.361892836604,0.999970092773,PASS,OK,6000,5000,0.00427725736,0.00248895276,0.0314632871,0.00371821091,0.564666986,0.564704956,0.546672409,0,0,190.798093,31.7996821,0.000959185222,0.0314641373,0.00262394475,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,1000,0.5,1,0.00975136641445,0.00487568320722,0.361892836604,0.999970092773,PASS,OK,6000,5000,0.00270719233,0.00115734121,0.0309497449,0.00245622624,0.664122224,0.664159241,0.633198819,0,0,242.466968,40.4111613,-0.00245889287,0.0309497449,5.85259023e-05,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,1000,0.5,0.8,0.00975136641445,0.00487568320722,0.361892836604,0.999970092773,PASS,OK,6000,5000,0.00325225727,0.00173593779,0.0312779273,0.00282950477,0.594564676,0.59455481,0.571498846,0,0,227.364299,37.8940498,0.000131310943,0.0312779273,0.00238682333,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,1000,0.5,1,0.00975136641445,0.00487568320722,0.410410490329,0.999970092773,PASS,OK,6000,5000,0.00139510451,0.00151097212,0.00302961297,0.00302961297,0.63431865,0.634309387,0.599246907,0,0,217.835005,36.3058341,-0.102235048,0.1000483,-0.000884381672,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,1000,0.5,0.8,0.00975136641445,0.00487568320722,0.410410490329,0.999970092773,PASS,OK,6000,5000,0.00264037003,0.00248140429,0.00392987165,0.00371885209,0.555278838,0.555342957,0.537442148,0,0,191.262122,31.8770204,-0.0988710416,0.103856514,0.002662054,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,1000,0.5,1,0.00975136641445,0.00487568320722,0.410410490329,0.999970092773,PASS,OK,6000,5000,0.00108946726,0.00116793677,0.00258707013,0.00258707013,0.665603936,0.665651733,0.632799562,0,0,242.49831,40.4163851,-0.101903589,0.100388383,0.000173431692,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,1000,0.5,0.8,0.00975136641445,0.00487568320722,0.410410490329,0.999970092773,PASS,OK,6000,5000,0.00181017803,0.00173432197,0.00289818436,0.00287130534,0.588818908,0.588856201,0.562990427,0,0,228.661954,38.1103256,-0.0995959861,0.10262847,0.00229582372,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,1000,1,1,0.00975136641445,0.00975136641445,0.361892836604,0.999970092773,PASS,OK,6000,5000,0.00320681311,0.00114903041,0.0305386335,0.0019130111,0.620574117,0.620605591,0.603110248,0,0,11.0538078,1.8423013,-0.0019130209,0.0305388083,-0.000813068397,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,1000,1,0.8,0.00975136641445,0.00975136641445,0.361892836604,0.999970092773,PASS,OK,6000,5000,0.00405554887,0.00210646362,0.030769326,0.00298228974,0.548058867,0.548016174,0.536143584,0,0,10.60009,1.76668167,0.00103719584,0.0307696375,0.00213853295,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,1000,1,1,0.00975136641445,0.00975136641445,0.361892836604,0.999970092773,PASS,OK,6000,5000,0.00263492581,0.000525643534,0.0304875685,0.000944375117,0.647628188,0.64760614,0.626124504,0,0,18.8401421,3.14002368,-0.000944491798,0.0304879787,-0.000244909729,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,1000,1,0.8,0.00975136641445,0.00975136641445,0.361892836604,0.999970092773,PASS,OK,6000,5000,0.00301630408,0.00093817456,0.0306672989,0.00137123369,0.575422168,0.575423767,0.560076826,0,0,18.5390656,3.08984427,0.000366455585,0.0306694254,0.00106705299,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,1000,1,1,0.00975136641445,0.00975136641445,0.415212660263,0.999970092773,PASS,OK,6000,5000,0.0010600305,0.00115479096,0.00206562714,0.00206562714,0.530319989,0.530377625,0.502066222,0,0,10.5570791,1.75951318,-0.101593445,0.0998534599,-0.000738047968,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,1000,1,0.8,0.00975136641445,0.00975136641445,0.415212660263,0.999970092773,PASS,OK,6000,5000,0.00222023632,0.00207036114,0.00315414505,0.00299296205,0.512745082,0.512739075,0.503708938,0,0,10.512847,1.75214117,-0.0990011875,0.103131876,0.00211650461,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,1000,1,1,0.00975136641445,0.00975136641445,0.415212660263,0.999970092773,PASS,OK,6000,5000,0.000488457669,0.00052851778,0.00144248222,0.0010233395,0.585438073,0.585464172,0.547985957,0,0,18.6622641,3.11037735,-0.100685698,0.0999281299,-0.00021971563,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,1000,1,0.8,0.00975136641445,0.00975136641445,0.415212660263,0.999970092773,PASS,OK,6000,5000,0.00100166715,0.000922329487,0.00144667152,0.00135849094,0.540864825,0.540825073,0.526695045,0,0,18.396329,3.06605484,-0.0995433235,0.101398117,0.00107070384,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,1000,2,1,0.00975136641445,0.0195027328289,0.361892836604,0.999970092773,PASS,OK,6000,5000,0.00332219891,0.00115204866,0.0302733785,0.00190827777,0.613335848,0.613278809,0.601388289,0,0,7.35608936,1.22601489,-0.00190830024,0.0302733785,-0.000813828564,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,1000,2,0.8,0.00975136641445,0.0195027328289,0.361892836604,0.999970092773,PASS,OK,6000,5000,0.00416950505,0.00210759738,0.0303954293,0.00296393606,0.539537847,0.539603943,0.531565208,0,0,7.14062769,1.19010461,0.00104196243,0.0303954969,0.00213814796,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,1000,2,1,0.00975136641445,0.0195027328289,0.361892836604,0.999970092773,PASS,OK,6000,5000,0.00285227042,0.000525643971,0.0302469668,0.000905894943,0.639284909,0.63932959,0.624475536,0,0,11.2939634,1.88232724,-0.000905902992,0.0302475091,-0.000267317738,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,1000,2,0.8,0.00975136641445,0.0195027328289,0.361892836604,0.999970092773,PASS,OK,6000,5000,0.00325672186,0.000938075258,0.030343216,0.00132949683,0.565653443,0.565654724,0.555195392,0,0,11.0113396,1.83522327,0.000405022388,0.0303433954,0.00104485549,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,1000,2,1,0.00975136641445,0.0195027328289,0.424821699295,0.999970092773,PASS,OK,6000,5000,0.00110720903,0.00116457673,0.00339825381,0.00211175691,0.43457979,0.434586731,0.432409052,0,0,6.83398828,1.13899805,-0.101977981,0.10021286,-0.000834912929,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,1000,2,0.8,0.00975136641445,0.0195027328289,0.424821699295,0.999970092773,PASS,OK,6000,5000,0.00224695477,0.00204133004,0.00351785562,0.00306795788,0.449350059,0.449375977,0.439714747,0,0,6.88839642,1.14806607,-0.0993871051,0.10349609,0.00201813061,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,1000,2,1,0.00975136641445,0.0195027328289,0.424821699295,0.999970092773,PASS,OK,6000,5000,0.000531813718,0.000530787164,0.00308716135,0.000991248095,0.467627615,0.467692932,0.458606272,0,0,10.7007654,1.78346091,-0.100827948,0.100104679,-0.000262198463,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,1000,2,0.8,0.00975136641445,0.0195027328289,0.424821699295,0.999970092773,PASS,OK,6000,5000,0.0010210859,0.00090762733,0.00265682259,0.00138278709,0.507172287,0.507176147,0.493292706,0,0,10.8045615,1.80076025,-0.0996855159,0.10157686,0.00102809243,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,2000,0.5,1,0.00975136641445,0.00487568320722,0.361892836604,0.999970092773,PASS,OK,12000,10000,0.00325432156,0.00140187815,0.0310441648,0.00260962589,0.635546744,0.635530518,0.60868895,0,0,222.218456,37.0364093,-0.00261028938,0.0310443952,-0.000784911799,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,2000,0.5,0.8,0.00975136641445,0.00487568320722,0.361892836604,0.999970092773,PASS,OK,12000,10000,0.00417180974,0.002360012,0.0314561586,0.0036637312,0.565407991,0.565383362,0.546298745,0,0,189.435311,31.5725519,0.00082567164,0.0314567273,0.00200843985,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,2000,0.5,1,0.00975136641445,0.00487568320722,0.361892836604,0.999970092773,PASS,OK,12000,10000,0.00265239497,0.00102258978,0.0309460145,0.00222845213,0.66527617,0.66524469,0.632321255,0,0,250.557092,41.7595154,-0.00222866833,0.0309460651,-0.000412174662,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,2000,0.5,0.8,0.00975136641445,0.00487568320722,0.361892836604,0.999970092773,PASS,OK,12000,10000,0.00311936932,0.0014932615,0.0312708551,0.00235879883,0.595365882,0.595368896,0.571044521,0,0,229.395989,38.2326648,0.000177795575,0.0312708551,0.00195202827,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,2000,0.5,1,0.00975136641445,0.00487568320722,0.410410490329,0.999970092773,PASS,OK,12000,10000,0.00131443759,0.00142448321,0.00292733026,0.00292733026,0.634345889,0.634309387,0.595440582,0,0,222.014934,37.002489,-0.102147559,0.100061892,-0.000654887392,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,2000,0.5,0.8,0.00975136641445,0.00487568320722,0.410410490329,0.999970092773,PASS,OK,12000,10000,0.00249033983,0.00235149948,0.00365938798,0.00365938798,0.552470207,0.552493652,0.534160527,0,0,190.089023,31.6815038,-0.0990430184,0.103586504,0.00204235757,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,2000,0.5,1,0.00975136641445,0.00487568320722,0.410410490329,0.999970092773,PASS,OK,12000,10000,0.000946179442,0.00101470728,0.00221134125,0.00221134125,0.660534322,0.66049585,0.62517842,0,0,250.664416,41.7774027,-0.101670387,0.100313513,0.000178865099,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,2000,0.5,0.8,0.00975136641445,0.00487568320722,0.410410490329,0.999970092773,PASS,OK,12000,10000,0.00157594335,0.00149401809,0.0026057052,0.0024595259,0.585251033,0.58519281,0.558043198,0,0,230.770167,38.4616945,-0.0996393083,0.10239976,0.00200855753,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,2000,1,1,0.00975136641445,0.00975136641445,0.361892836604,0.999970092773,PASS,OK,12000,10000,0.00320321357,0.00114901875,0.0305375314,0.00191172193,0.62095654,0.621012634,0.602539477,0,0,11.2660131,1.87766885,-0.00191175179,0.0305377362,-0.000814000089,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,2000,1,0.8,0.00975136641445,0.00975136641445,0.361892836604,0.999970092773,PASS,OK,12000,10000,0.00405226602,0.00210642513,0.0307669468,0.0029810839,0.548399091,0.548423218,0.535849285,0,0,10.8312907,1.80521512,0.00103845628,0.0307673388,0.00213795384,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,2000,1,1,0.00975136641445,0.00975136641445,0.361892836604,0.999970092773,PASS,OK,12000,10000,0.00262972005,0.000525361237,0.0304865832,0.00093893915,0.648262143,0.648284546,0.62552039,0,0,17.6122277,2.93537128,-0.000938963807,0.0304869264,-0.000247064488,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,2000,1,0.8,0.00975136641445,0.00975136641445,0.361892836604,0.999970092773,PASS,OK,12000,10000,0.00301174847,0.000938036487,0.0306673368,0.00136573216,0.575900316,0.575966492,0.559614666,0,0,17.2979901,2.88299835,0.000371898356,0.0306673368,0.00106474484,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,2000,1,1,0.00975136641445,0.00975136641445,0.415212660263,0.999970092773,PASS,OK,12000,10000,0.001060214,0.00115470188,0.00206381252,0.00206381252,0.520654202,0.520608582,0.492281728,0,0,10.7580229,1.79300381,-0.101594447,0.0998520136,-0.000740653542,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,2000,1,0.8,0.00975136641445,0.00975136641445,0.415212660263,0.999970092773,PASS,OK,12000,10000,0.00221926974,0.00207041132,0.00315205176,0.00299358392,0.511561692,0.511517944,0.501364575,0,0,10.7576158,1.79293597,-0.0990018946,0.103130382,0.00211374639,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,2000,1,1,0.00975136641445,0.00975136641445,0.415212660263,0.999970092773,PASS,OK,12000,10000,0.000488287286,0.000528207786,0.00144486749,0.00101748727,0.573373616,0.57338855,0.535183974,0,0,17.3986655,2.89977759,-0.100681517,0.0999239838,-0.000222883943,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,2000,1,0.8,0.00975136641445,0.00975136641445,0.415212660263,0.999970092773,PASS,OK,12000,10000,0.00100072564,0.000922184481,0.00144036999,0.0013519387,0.538658381,0.538654175,0.523628563,0,0,17.23422,2.87237,-0.0995391098,0.101393971,0.00106748203,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,2000,2,1,0.00975136641445,0.0195027328289,0.361892836604,0.999970092773,PASS,OK,12000,10000,0.00331859809,0.00115201955,0.0302730782,0.0019081022,0.613535047,0.613550171,0.601069767,0,0,7.5407514,1.2567919,-0.0019081051,0.0302730782,-0.000814757127,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,hold,2000,2,0.8,0.00975136641445,0.0195027328289,0.361892836604,0.999970092773,PASS,OK,12000,10000,0.00416638796,0.00210756576,0.0303948505,0.00296398026,0.539717853,0.539739624,0.531365322,0,0,7.33261652,1.22210275,0.00104194143,0.0303949085,0.0021369093,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,2000,2,1,0.00975136641445,0.0195027328289,0.361892836604,0.999970092773,PASS,OK,12000,10000,0.00284743723,0.000525645399,0.03024698,0.000905903423,0.639611483,0.639600952,0.624078004,0,0,11.420554,1.90342566,-0.000905921134,0.0302472058,-0.00026680096,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,hold,2000,2,0.8,0.00975136641445,0.0195027328289,0.361892836604,0.999970092773,PASS,OK,12000,10000,0.00325257762,0.000938085801,0.0303425841,0.00132942505,0.565904737,0.565926086,0.554924405,0,0,11.1462067,1.85770111,0.000404712001,0.0303427879,0.00104527911,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,2000,2,1,0.00975136641445,0.0195027328289,0.424821699295,0.999970092773,PASS,OK,12000,10000,0.00110793226,0.00116452631,0.00340392777,0.00211039492,0.434864134,0.434858093,0.432616196,0,0,7.02285645,1.17047607,-0.101977926,0.100211913,-0.000837849252,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,linear,sine,2000,2,0.8,0.00975136641445,0.0195027328289,0.424821699295,0.999970092773,PASS,OK,12000,10000,0.00224691998,0.00204134046,0.00351785068,0.0030701946,0.442795604,0.442863281,0.434094386,0,0,7.07319415,1.17886569,-0.099387202,0.103495188,0.00201531703,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,2000,2,1,0.00975136641445,0.0195027328289,0.424821699295,0.999970092773,PASS,OK,12000,10000,0.000532545562,0.000530745592,0.00309319641,0.000990557896,0.460864544,0.460908875,0.451922445,0,0,10.831155,1.8051925,-0.100829111,0.10010408,-0.000262927086,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,GM6020,regularized_terminal,sine,2000,2,0.8,0.00975136641445,0.0195027328289,0.424821699295,0.999970092773,PASS,OK,12000,10000,0.00102121184,0.000907640268,0.00266192363,0.0013826306,0.498240292,0.498221191,0.484760349,0,0,10.9296595,1.82160992,-0.0996867825,0.101576228,0.00102743971,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,DM4310,linear,hold,500,0.5,1,0.00975136641445,0.00487568320722,0.361892836604,0.998778998779,PASS,OK,3000,2500,0.00352041872,0.00200227995,0.031061729,0.00379617103,0.633672953,0.632478632,0.611540794,0,0,207.973138,34.6621897,-0.00379947731,0.0310635864,-0.000885286401,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,DM4310,linear,hold,500,0.5,0.8,0.00975136641445,0.00487568320722,0.361892836604,0.998778998779,PASS,OK,3000,2500,0.00472530405,0.00316145773,0.0314789315,0.00458337493,0.563481927,0.564102564,0.547442148,0,0,189.096459,31.5160765,0.00117111888,0.0314804438,0.00363078295,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,DM4310,regularized_terminal,hold,500,0.5,1,0.00975136641445,0.00487568320722,0.361892836604,0.998778998779,PASS,OK,3000,2500,0.0028036466,0.00136256744,0.0309306768,0.00285542102,0.66215229,0.661782662,0.634335033,0,0,228.959707,38.1599512,-0.00286483077,0.0309543934,-0.00111894244,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,DM4310,regularized_terminal,hold,500,0.5,0.8,0.00975136641445,0.00487568320722,0.361892836604,0.998778998779,PASS,OK,3000,2500,0.00352552319,0.00213688496,0.0312775083,0.00359487046,0.593292117,0.593406593,0.572528081,0,0,220.871795,36.8119658,4.65935334e-05,0.0312928972,0.00199304917,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,DM4310,linear,sine,500,0.5,1,0.00975136641445,0.00487568320722,0.410410490329,0.998778998779,PASS,OK,3000,2500,0.00186256693,0.00202123578,0.00403911426,0.00403911426,0.638508856,0.637362637,0.615037721,0,0,207.885226,34.6475376,-0.103174647,0.100164974,-0.000587198402,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,DM4310,linear,sine,500,0.5,0.8,0.00975136641445,0.00487568320722,0.410410490329,0.998778998779,PASS,OK,3000,2500,0.00327456314,0.00315121297,0.00466852136,0.00466852136,0.560155332,0.559218559,0.544738676,0,0,189.5116,31.5852666,-0.09869687,0.10429503,0.00366068692,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,DM4310,regularized_terminal,sine,500,0.5,1,0.00975136641445,0.00487568320722,0.410410490329,0.998778998779,PASS,OK,3000,2500,0.00128620853,0.00137470298,0.00304614206,0.00304614206,0.673653245,0.671550672,0.646597306,0,0,229.321123,38.2201872,-0.10229534,0.100589208,-0.000941245555,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,DM4310,regularized_terminal,sine,500,0.5,0.8,0.00975136641445,0.00487568320722,0.410410490329,0.998778998779,PASS,OK,3000,2500,0.00224199992,0.00213076866,0.00361972086,0.00361714453,0.596283317,0.598290598,0.575007648,0,0,221.8779,36.97965,-0.0996685285,0.103391367,0.00182032936,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,DM4310,linear,hold,500,1,1,0.00975136641445,0.00975136641445,0.361892836604,0.998778998779,PASS,OK,3000,2500,0.00321546018,0.00114962013,0.0305440297,0.0019235433,0.619959176,0.617826618,0.603714795,0,0,11.2698413,1.87830688,-0.00192393406,0.0305440655,-0.000808384704,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,DM4310,linear,hold,500,1,0.8,0.00975136641445,0.00975136641445,0.361892836604,0.998778998779,PASS,OK,3000,2500,0.00406057696,0.00210599474,0.0307667245,0.00299932685,0.54733032,0.549450549,0.537175468,0,0,10.5567766,1.75946276,0.0010377883,0.0307723247,0.00214853026,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,DM4310,regularized_terminal,hold,500,1,1,0.00975136641445,0.00975136641445,0.361892836604,0.998778998779,PASS,OK,3000,2500,0.00264537853,0.000527390992,0.0304813542,0.000962315536,0.646713376,0.647130647,0.626343908,0,0,23.7142857,3.95238095,-0.000963684144,0.0304888315,-0.000246665162,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,DM4310,regularized_terminal,hold,500,1,0.8,0.00975136641445,0.00975136641445,0.361892836604,0.998778998779,PASS,OK,3000,2500,0.00302558661,0.000938949657,0.0306721723,0.00139455079,0.574757576,0.573870574,0.56031393,0,0,23.8021978,3.96703297,0.000350214715,0.0306739171,0.00106822754,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,DM4310,linear,sine,500,1,1,0.00975136641445,0.00975136641445,0.415212660263,0.998778998779,PASS,OK,3000,2500,0.00105869663,0.00115380476,0.0020639519,0.0020639519,0.547911227,0.549450549,0.519387191,0,0,10.4688645,1.74481074,-0.101587151,0.0998650427,-0.000734930649,-0.72,0.457,-0.45483176,-0.361892837
dynamicx_standard3,pitch,DM4310,linear,sine,500,1,0.8,0.00975136641445,0.00975136641445,0.415212660263,0.998778998779,PASS,OK,3000,2500,0.00222182111,0.00207042669,0.00315153038,0.00298994058,0.515338302,0.515262515,0.508163648,0,0,10.5811966,1.76353276,-0.0989937241,0.103129941,0.00210932405,-0.72,0.457,-0.45483176,-0.361892837
